Date,Index Close,Return,D12,E12,b/m,tbl,AAA,BAA,lty,ntis,Rfree,infl,ltr,corpr,svar,csp,CRSP_SPvw,CRSP_SPvwx,Fama Mkt Excess,SMB,HML,1M TBill,Mom   ,Term spread,CPIAUCSL,defaultspread,DY,EY,DP,DE,BAB
1996-04-30,654.17,0.01343144848954303,14.1603,34.33,0.240075806,0.0495,0.075,0.0819,0.0706,0.021128803999999998,0.004125,0.003853565,-0.0165,-0.016,0.000981834,6.82e-05,0.015133,0.013857,0.0206,0.0491,-0.0391,0.0046,-0.91,1.52,156.1,0.69,2.19,5.31,2.19,41.2371104,0.10%
1996-05-31,669.12,0.022853386734335235,14.2167,34.62,0.23692351600000003,0.0502,0.0762,0.083,0.0717,0.02639601,0.004183333,0.0019193860000000001,-0.0054,0.0005,0.00112531,-0.000254521,0.025256999999999998,0.02253,0.0236,0.0305,-0.012,0.0042,1.55,1.67,156.4,0.68,2.2,5.35,2.15,41.05517042,3.74%
1996-06-30,670.63,0.0022566953610712037,14.273,34.91,0.236443725,0.0509,0.0771,0.084,0.0703,0.027193741,0.004241667,0.00063857,0.0203,0.0172,0.00039479300000000005,-0.00084789,0.004128,0.002562,-0.0114,-0.0358,0.0156,0.004,1.01,1.55,156.7,0.69,2.16,5.28,2.13,40.87653967,3.40%
1996-07-31,639.95,-0.04574802797369626,14.4033,35.2733,0.24181989399999998,0.0515,0.0765,0.0835,0.0707,0.031112211,0.004291667,0.001914486,0.0018,0.001,0.002355153,-0.000470475,-0.044441,-0.046048,-0.0597,-0.0384,0.0445,0.0045,-0.11,1.48,157.0,0.7,2.15,5.28,2.24,40.8240794,-0.13%
1996-08-31,651.99,0.01881396984139383,14.5337,35.6367,0.23806111800000002,0.0505,0.0746,0.0818,0.0726,0.030863911,0.004208333,0.0019108279999999998,-0.0139,-0.006999999999999999,0.001121505,-0.00035223599999999997,0.021928,0.019589,0.0277,0.023,-0.0046,0.0041,-0.05,1.67,157.2,0.72,2.26,5.53,2.19,40.77257434,1.07%
1996-09-30,687.31,0.054172610009355804,14.664000000000001,36.0,0.227297318,0.0509,0.0766,0.0835,0.0704,0.029553714,0.004241667,0.00317864,0.028999999999999998,0.0259,0.000686235,-0.000538694,0.056035,0.054112,0.0501,-0.0088,-0.0315,0.0044,2.7,1.58,157.7,0.69,2.21,5.43,2.17,40.72222222,1.31%
1996-10-31,705.27,0.026130857982569866,14.7423,36.91,0.22174765600000002,0.0499,0.0739,0.0807,0.0671,0.025625897999999998,0.004158333,0.003168568,0.0404,0.0361,0.000606628,-0.00053145,0.026798000000000002,0.025348,0.0086,-0.0444,0.0512,0.0042,3.91,1.2,158.2,0.68,2.18,5.47,2.1,39.93497697,3.27%
1996-11-30,757.02,0.07337615381343321,14.8207,37.82,0.20500791899999998,0.0503,0.071,0.0779,0.0643,0.022039021000000002,0.0041916670000000005,0.001895136,0.0351,0.0263,0.0007037219999999999,-0.000613925,0.076455,0.07421799999999999,0.0625,-0.0389,0.0116,0.0041,-2.23,0.93,158.7,0.69,2.11,5.39,2.01,39.18561608,0.89%
1996-12-31,740.74,-0.021505376344086002,14.899000000000001,38.73,0.20734273,0.0491,0.07200000000000001,0.0789,0.0673,0.024097561,0.004091667,0.0,-0.0256,-0.0186,0.001709075,-0.000396755,-0.019815,-0.021518000000000002,-0.017,0.032,0.0089,0.0046,0.61,1.22,159.1,0.69,2.03,5.26,2.0,38.47146915,2.45%
1997-01-31,786.16,0.06131706131706127,14.9523,39.2333,0.196240103,0.0503,0.0742,0.0809,0.0689,0.024380133999999998,0.0041916670000000005,0.003152585,-0.0079,-0.0028,0.001360087,-0.000794129,0.062779,0.061689,0.0498,-0.0184,-0.0165,0.0045,1.95,1.38,159.4,0.67,2.01,5.28,1.95,38.11379619,3.97%
1997-02-28,790.82,0.005927546555408725,15.0057,39.7367,0.19439541100000002,0.0501,0.0731,0.0794,0.0694,0.022885146000000002,0.004175,0.003142678,0.0005,0.0028,0.00147476,-0.0013029060000000002,0.007751999999999999,0.0058,-0.0049,-0.028999999999999998,0.052000000000000005,0.0039,-2.05,1.34,159.7,0.63,1.96,5.19,1.88,37.76534035,5.87%
1997-03-31,757.12,-0.042613995599504406,15.059000000000001,40.24,0.214780202,0.0514,0.0755,0.0818,0.0723,0.021119838999999998,0.004283333,0.002506266,-0.0252,-0.0221,0.002001484,-0.001308306,-0.041652999999999996,-0.04331,-0.0502,-0.0038,0.0381,0.0043,0.96,1.57,159.8,0.63,1.89,5.04,1.9,37.42544732,2.97%
1997-04-30,801.34,0.05840553677092153,15.093,40.3433,0.201741048,0.0516,0.0773,0.0834,0.0705,0.016916109,0.0043,0.00125,0.0255,0.0184,0.003005057,-0.000871922,0.060274,0.059016,0.0404,-0.0565,-0.0007,0.0043,4.92,1.44,159.9,0.61,1.91,5.09,1.98,37.41216014,-1.46%
1997-05-31,848.28,0.058576883719769324,15.127,40.4467,0.19287858800000002,0.0505,0.0758,0.08199999999999999,0.0701,0.013265385,0.004208333,-0.00062422,0.0097,0.0128,0.00200742,-0.000878407,0.061401,0.059272000000000005,0.0674,0.0489,-0.0387,0.0049,-5.16,1.71,159.9,0.62,1.98,5.29,1.82,37.3990956,-1.74%
1997-06-30,885.14,0.04345263356438922,15.161,40.55,0.184287615,0.0493,0.0741,0.0802,0.0688,0.010847478,0.004108333,0.001249219,0.0195,0.0187,0.0019744429999999998,-0.0006620980000000001,0.044102999999999996,0.042762,0.040999999999999995,0.0133,0.0123,0.0037,2.62,1.26,160.2,0.61,1.82,4.87,1.73,37.38594328,5.76%
1997-07-31,954.29,0.07812323474252647,15.2183,40.58,0.171964943,0.0505,0.0714,0.0775,0.0637,0.011607853999999999,0.004208333,0.001247661,0.0626,0.0528,0.002010166,-0.000627257,0.080388,0.07897699999999999,0.0733,-0.027999999999999997,0.0082,0.0043,3.81,0.77,160.4,0.61,1.74,4.63,1.64,37.49802859,0.92%
1997-08-31,899.47,-0.05744584979408773,15.2757,40.61,0.18550540399999998,0.0514,0.0722,0.0782,0.0672,0.012892188999999998,0.004283333,0.001869159,-0.0317,-0.024,0.002464728,-0.00043092099999999996,-0.054970000000000005,-0.056458,-0.0415,0.0731,0.0138,0.0041,-2.55,1.1,160.8,0.6,1.65,4.39,1.65,37.60970204,2.16%
1997-09-30,947.28,0.05315352374175908,15.333,40.64,0.17796785699999998,0.0495,0.0715,0.077,0.0649,0.014650638999999998,0.004125,0.002487562,0.0316,0.0226,0.002626512,-0.00074286,0.053886,0.052408,0.0535,0.0261,0.0001,0.0044,1.45,1.06,161.2,0.55,1.65,4.38,1.64,37.72145669,8.25%
1997-10-31,914.62,-0.03447766235959793,15.3877,40.3333,0.19000067699999998,0.0497,0.07,0.0757,0.0623,0.016280535,0.004141667,0.00248139,0.0341,0.0191,0.009363708,-0.000599239,-0.032605,-0.03373,-0.038,-0.0068,0.0195,0.0042,-0.38,0.63,161.5,0.57,1.64,4.3,1.62,38.1488745,4.62%
1997-11-30,955.4,0.044586822942861426,15.4423,40.0267,0.18074629899999997,0.0514,0.0687,0.0742,0.0614,0.01568624,0.004283333,-0.0006188119999999999,0.0148,0.0101,0.00266212,-0.0007918430000000001,0.046321,0.044625,0.0298,-0.0495,0.0079,0.0039,0.29,0.64,161.7,0.55,1.62,4.21,1.64,38.58249618,1.66%
1997-12-31,970.43,0.015731630730583923,15.497,39.72,0.178800884,0.0516,0.0676,0.0732,0.0602,0.015578728,0.0043,-0.00123839,0.0184,0.0163,0.002249391,-0.0008887789999999999,0.017147,0.0157,0.0132,-0.0235,0.0345,0.0048,3.95,0.39,161.8,0.56,1.65,4.23,1.61,39.02316213,6.70%
1998-01-31,980.28,0.010150139628824384,15.545,39.66,0.178840273,0.0504,0.0661,0.0719,0.0589,0.013758161000000001,0.0042,0.0018598879999999999,0.02,0.0137,0.00246889,-0.000700455,0.011994,0.01108,0.0015,-0.0116,-0.0145,0.0043,0.11,0.34,162.0,0.58,1.62,4.12,1.61,39.208270299999995,-1.36%
1998-02-28,1049.34,0.0704492593952748,15.593,39.6,0.165463097,0.0509,0.0667,0.0725,0.0599,0.012073518,0.004241667,0.0018564360000000002,-0.0072,-0.0007,0.001053364,-0.000804846,0.07195599999999999,0.07030299999999999,0.0704,0.0,-0.0013,0.0039,-1.15,0.3,162.0,0.58,1.62,4.11,1.52,39.39393939,0.09%
1998-03-31,1101.75,0.04994568014180345,15.640999999999998,39.54,0.181140396,0.0503,0.0672,0.0732,0.0602,0.016505113000000002,0.0041916670000000005,0.001852996,0.0025,0.0038,0.0011367880000000001,-0.00073979,0.051336,0.050104,0.0476,-0.0093,0.0105,0.0039,2.15,0.51,162.0,0.6,1.53,3.86,1.45,39.55488113,3.72%
1998-04-30,1111.75,0.009076469253460395,15.744000000000002,39.35,0.175872922,0.0495,0.0669,0.0733,0.0604,0.016426219,0.004125,0.0018495679999999998,0.0026,0.0053,0.001614758,-0.0009559639999999999,0.011275,0.010232,0.0073,0.002,0.0074,0.0043,0.78,0.68,162.2,0.64,1.46,3.65,1.42,40.02541296,3.17%
1998-05-31,1090.82,-0.018826174949404195,15.847000000000001,39.16,0.179102206,0.05,0.0669,0.073,0.0592,0.019098069,0.004166667,0.001846154,0.0182,0.0167,0.0009588239999999999,-0.00089152,-0.017674000000000002,-0.019206,-0.0307,-0.0374,0.0416,0.004,1.88,0.53,162.6,0.61,1.43,3.52,1.43,40.47497446,1.74%
1998-06-30,1133.84,0.03943822078803105,15.95,38.97,0.178060606,0.0498,0.0653,0.0713,0.0576,0.024030588,0.00415,0.0012285010000000001,0.0228,0.0115,0.00209733,-0.0011688480000000001,0.04097,0.0398,0.0318,-0.0316,-0.0233,0.0041,7.26,0.34,162.8,0.6,1.44,3.52,1.44,40.92891968,-1.18%
1998-07-31,1120.67,-0.011615395470260248,16.0143,38.6767,0.17943810899999998,0.0496,0.0655,0.0715,0.0584,0.025362287,0.0041333329999999995,0.001226994,-0.004,-0.0056,0.0022281429999999997,-0.002304525,-0.010109,-0.011112,-0.0246,-0.0512,-0.0096,0.004,3.68,0.4,163.2,0.6,1.45,3.49,1.38,41.41175436,-0.30%
1998-08-31,957.28,-0.14579671089616042,16.0787,38.3833,0.211432092,0.049,0.0652,0.0714,0.0547,0.028529673999999998,0.004083333,0.00122549,0.0465,0.0089,0.009334017,-0.001856856,-0.143124,-0.144504,-0.1608,-0.0531,0.034,0.0043,1.88,0.09,163.4,0.62,1.39,3.32,1.5,41.90181668,-0.79%
1998-09-30,1017.01,0.06239553735584158,16.143,38.09,0.203248404,0.0461,0.064,0.0709,0.0517,0.024092522,0.003841667,0.00122399,0.0395,0.0413,0.009970951,-0.0016339079999999999,0.063176,0.061612,0.0615,-0.0014,-0.0331,0.0046,-0.71,0.07,163.5,0.69,1.5,3.54,1.58,42.37332633,-3.72%
1998-10-31,1098.67,0.08029419573062224,16.1603,37.9633,0.185519077,0.0396,0.0637,0.0718,0.054000000000000006,0.020749215,0.0033,0.002444988,-0.0218,-0.019,0.005171595,-0.001374851,0.080111,0.079144,0.0713,-0.0329,-0.0221,0.0032,-5.36,0.31,163.9,0.81,1.58,3.72,1.57,42.58507559,-8.73%
1998-11-30,1163.63,0.059126034204993294,16.1777,37.8367,0.174846845,0.0441,0.0641,0.0734,0.0535,0.022012342,0.003675,0.0,0.0097,0.027000000000000003,0.001936735,-0.00121526,0.062164,0.060685,0.061,0.0107,-0.0315,0.0031,1.16,0.17,164.1,0.93,1.57,3.66,1.41,42.771436200000004,-3.59%
1998-12-31,1229.23,0.056375308302467175,16.195,37.71,0.173611315,0.0439,0.0622,0.0723,0.0542,0.020063255,0.0036583329999999997,-0.000609756,-0.0032,0.001,0.003286907,-0.001033873,0.059673000000000004,0.058454,0.0616,-0.0035,-0.0446,0.0038,8.99,0.17,164.4,1.01,1.42,3.3,1.36,42.95942721,-2.86%
1999-01-31,1279.64,0.04100941239637823,16.2797,37.9333,0.17032061899999998,0.0434,0.0624,0.0729,0.0536,0.015593995,0.003616667,0.002440513,0.0121,0.0123,0.003335623,-0.001295993,0.0428,0.042,0.035,0.0037,-0.0403,0.0035,3.04,0.18,164.7,1.05,1.37,3.19,1.3,42.92618629,-3.70%
1999-02-28,1238.33,-0.032282516957894525,16.3643,38.1567,0.17127681,0.0444,0.064,0.0739,0.0587,0.018454372,0.0037,0.0012172860000000001,-0.052000000000000005,-0.0401,0.00348213,-0.001172852,-0.031935000000000005,-0.033156,-0.0408,-0.0567,0.013999999999999999,0.0035,-0.16,0.63,164.7,0.99,1.31,3.06,1.31,42.893334499999995,1.00%
1999-03-31,1286.37,0.038794182487705164,16.449,38.38,0.17289717100000002,0.0444,0.0662,0.0753,0.0592,0.02067722,0.0037,0.003039514,-0.0008,0.0002,0.003213553,-0.001075351,0.038979,0.037774,0.0345,-0.0393,-0.0265,0.0043,-1.29,0.76,164.8,0.91,1.32,3.08,1.28,42.86086503,-7.31%
1999-04-30,1335.18,0.037943981902563095,16.4487,39.26,0.156825876,0.0429,0.0664,0.0748,0.0594,0.025189138,0.003575,0.007272727,0.0021,-0.0024,0.002726647,-0.001258082,0.037558999999999995,0.036771,0.0433,0.04,0.0253,0.0037,-9.06,0.81,165.9,0.84,1.28,3.06,1.23,41.90015283,-0.20%
1999-05-31,1301.84,-0.02497041597387628,16.4483,40.14,0.160231135,0.045,0.0693,0.0772,0.0615,0.025905064,0.00375,0.0,-0.0185,-0.0176,0.003085638,-0.00115228,-0.023159,-0.024833,-0.0246,0.0342,0.024,0.0034,-5.28,0.92,166.0,0.79,1.23,3.01,1.23,40.98156452,3.64%
1999-06-30,1372.71,0.05443833343575255,16.448,41.02,0.154227447,0.0457,0.0723,0.0802,0.0627,0.018875065,0.0038083329999999997,0.0,-0.0078,-0.016,0.002409247,-0.0011446289999999999,0.05443099999999999,0.053398,0.0477,0.0305,-0.036000000000000004,0.004,4.88,1.03,166.0,0.79,1.23,3.08,1.24,40.10238908,-1.34%
1999-07-31,1328.72,-0.03204609859329355,16.5123,42.0,0.15879647300000002,0.0455,0.0719,0.0795,0.0639,0.019374153,0.0037916670000000003,0.0030084240000000004,-0.0077,-0.0113,0.001611182,-0.001169595,-0.03022,-0.031083999999999997,-0.0349,0.0267,-0.0076,0.0038,1.51,1.17,166.7,0.76,1.25,3.18,1.2,39.31746032,0.09%
1999-08-31,1320.41,-0.0062541393220543195,16.5767,42.98,0.15624302699999998,0.0472,0.07400000000000001,0.0815,0.0649,0.018889541,0.003933333,0.00239952,-0.0053,-0.0026,0.002729877,-0.001055846,-0.004989,-0.006251,-0.0138,-0.0127,-0.0131,0.0039,2.92,1.0,167.1,0.75,1.2,3.11,1.25,38.56832635,-2.68%
1999-09-30,1282.71,-0.02855173771783015,16.641,43.96,0.163684498,0.0468,0.0739,0.08199999999999999,0.0646,0.020390681,0.0039,0.0047875520000000005,0.0084,0.0093,0.002704945,-0.000985703,-0.028079000000000003,-0.029257,-0.0279,0.0333,-0.034,0.0039,6.46,1.02,167.8,0.81,1.25,3.31,1.26,37.85259327,-4.99%
1999-10-31,1362.93,0.06253946722174142,16.658,45.3633,0.157690661,0.0486,0.0755,0.0838,0.0651,0.020456472,0.00405,0.001786778,-0.0012,0.0047,0.004875934,-0.00051504,0.064238,0.063512,0.0612,-0.0695,-0.0288,0.0039,5.47,0.9,168.1,0.83,1.26,3.44,1.28,36.71834815,-2.42%
1999-11-30,1388.91,0.01906187405075821,16.675,46.7667,0.15554596699999998,0.0507,0.0736,0.0815,0.0662,0.018290636000000002,0.004225,0.00059453,-0.0061,-0.0024,0.001354258,0.000110711,0.020822,0.019547,0.0337,0.0737,-0.0651,0.0036,5.62,0.88,168.4,0.79,1.28,3.6,1.2,35.65217391,-11.94%
1999-12-31,1469.25,0.05784392077240419,16.692,48.17,0.147167259,0.052000000000000005,0.0755,0.0819,0.0682,0.017900177,0.004333333,0.0,-0.0155,-0.0102,0.001148772,6.4278e-05,0.062579,0.061549,0.0772,0.0712,-0.0874,0.0044,13.19,1.12,168.8,0.64,1.2,3.46,1.17,34.64812124,-11.33%
2000-01-31,1394.46,-0.050903522205206664,16.7153,49.0967,0.15465416,0.0532,0.0778,0.0833,0.0666,0.025371589,0.004433333,0.002970885,0.0228,-0.0021,0.005206354,0.0006223719999999999,-0.049606,-0.050273000000000005,-0.0474,0.0495,-0.0029,0.0041,1.86,0.92,169.3,0.55,1.17,3.44,1.17,34.04168647,-0.21%
2000-02-28,1366.42,-0.020108142219927405,16.7387,50.0233,0.167056433,0.0555,0.0768,0.0829,0.0646,0.027431874,0.004625,0.005924171,0.0264,0.0092,0.003000422,0.000404691,-0.017459,-0.018667,0.0245,0.217,-0.0993,0.0043,18.36,0.64,170.0,0.61,1.17,3.51,1.21,33.45771973,-13.47%
2000-03-31,1498.58,0.09671989578606865,16.762,50.95,0.149973562,0.0569,0.0768,0.0837,0.0618,0.018301426000000003,0.004741667,0.008244994,0.0367,0.0169,0.00667834,0.00018488400000000001,0.098492,0.097434,0.052000000000000005,-0.1686,0.0738,0.0047,-6.39,0.15,171.0,0.69,1.21,3.67,1.16,32.89499509,0.17%
2000-04-30,1452.43,-0.030795820042973876,16.7427,51.2733,0.15260041800000002,0.0566,0.0764,0.084,0.063,0.011961411000000002,0.004716667,0.000584112,-0.0076,-0.0115,0.007941721,-0.000386942,-0.031585,-0.032307999999999996,-0.064,-0.0773,0.0861,0.0046,-8.58,0.41,170.9,0.76,1.16,3.56,1.15,32.64855025,6.91%
2000-05-31,1420.6,-0.02191499762467053,16.7233,51.5967,0.155668731,0.0579,0.0799,0.08900000000000001,0.064,0.009195746999999999,0.004825,0.001167542,-0.0054,-0.0161,0.005185498,8.913e-06,-0.022304,-0.023617,-0.0442,-0.0511,0.0256,0.005,-9.08,0.66,171.2,0.91,1.14,3.53,1.18,32.40519413,6.04%
2000-06-30,1454.6,0.023933549204561366,16.704,51.92,0.156777962,0.0569,0.0767,0.0848,0.0622,0.007141026,0.004741667,0.0052478130000000005,0.0244,0.0326,0.002359743,-0.000246743,0.026219,0.025497,0.0464,0.1385,-0.0986,0.004,16.59,0.15,172.2,0.81,1.18,3.66,1.14,32.16486903,-10.15%
2000-07-31,1430.83,-0.016341262202667406,16.585,52.5133,0.15567415099999998,0.0596,0.0765,0.0835,0.0611,0.004732995,0.004966667,0.002320186,0.0173,0.0179,0.002065471,7.1589999999999996e-06,-0.012795,-0.013559,-0.0251,-0.0276,0.0806,0.0048,-0.11,-0.23,172.7,0.7,1.13,3.59,1.13,31.57928145,6.15%
2000-08-31,1517.68,0.06069903482594019,16.465999999999998,53.1067,0.146053064,0.0609,0.0755,0.0826,0.0594,0.0046897829999999995,0.005075,0.0,0.024,0.0135,0.001039275,-0.000277616,0.06259400000000001,0.061275,0.0703,-0.0115,-0.0066,0.005,5.7,-0.58,172.7,0.71,1.12,3.61,1.11,31.00677881,-4.99%
2000-09-30,1436.51,-0.053482947656950164,16.347,53.7,0.15378946300000002,0.06,0.0762,0.0835,0.0612,0.004483859000000001,0.005,0.005208333,-0.0157,0.0046,0.001599983,-0.0005084880000000001,-0.052088,-0.052795,-0.0545,-0.0132,0.0613,0.0051,2.2,-0.43,173.6,0.73,1.1,3.62,1.11,30.44692737,8.16%
2000-10-31,1429.4,-0.00494949565265812,16.3217,52.4667,0.14930078900000002,0.0611,0.0755,0.0834,0.06,0.0037587890000000002,0.005091667,0.0017271160000000001,0.0187,0.0045,0.005568073000000001,-0.001338953,-0.00412,-0.004829,-0.0276,-0.038,0.0564,0.0056,-4.63,-0.61,173.9,0.79,1.11,3.57,1.17,31.11181703,1.36%
2000-11-30,1314.95,-0.0800685602350637,16.2963,51.2333,0.157280893,0.0617,0.0745,0.0828,0.0576,0.001169766,0.005141667,0.000574713,0.0319,0.0263,0.003272437,-0.001852555,-0.07826799999999999,-0.079557,-0.1072,-0.0277,0.1126,0.0051,-2.4,-0.73,174.2,0.83,1.17,3.69,1.18,31.80871828,13.50%
2000-12-31,1320.28,0.004053386060306474,16.271,50.0,0.151851504,0.0577,0.0721,0.0802,0.0558,-0.002250247,0.004808333,-0.000574383,0.0243,0.027000000000000003,0.005299359,-0.000524853,0.00572,0.004861,0.0119,0.0096,0.0737,0.005,6.7,-0.77,174.6,0.81,1.18,3.63,1.22,32.54,8.50%
2001-01-31,1366.01,0.03463659223801008,16.1717,48.48,0.150449666,0.0515,0.0715,0.0793,0.0562,-0.003181137,0.004291667,0.006321839,0.0005,0.0359,0.004941048,-0.00156505,0.032375,0.031555,0.0313,0.0654,-0.0486,0.0054,-25.05,0.2,175.6,0.78,1.21,3.64,1.21,33.3539604,-15.68%
2001-02-28,1239.94,-0.09229068601254742,16.0723,46.96,0.156070091,0.0488,0.071,0.0787,0.0549,-0.006843598,0.004066667,0.003997716,0.0191,0.0127,0.002528447,-0.0022728460000000002,-0.090952,-0.09213099999999999,-0.1005,-0.0072,0.1287,0.0038,12.51,0.07,176.0,0.77,1.2,3.52,1.23,34.22061329,15.39%
2001-03-31,1160.33,-0.06420471958320573,15.972999999999999,45.44,0.133113551,0.0442,0.0698,0.0784,0.0559,-0.005199539,0.003683333,0.0022753129999999997,-0.0074,-0.0029,0.007139632,-0.001864067,-0.063706,-0.064587,-0.0726,0.0034,0.0646,0.0042,8.35,0.63,176.1,0.86,1.22,3.48,1.35,35.14524648,10.52%
2001-04-30,1249.46,0.07681435453707142,15.8773,42.5567,0.12249690099999999,0.0387,0.07200000000000001,0.0807,0.0593,-0.00254076,0.003225,0.003972758,-0.0313,-0.0128,0.00742621,-0.0010245789999999999,0.077825,0.076981,0.0794,0.0054,-0.0472,0.0039,-7.97,1.4,176.4,0.87,1.34,3.59,1.33,37.30711992,-4.78%
2001-05-31,1255.82,0.0050901989659533076,15.7817,39.6733,0.120510188,0.0362,0.0729,0.0807,0.0594,-0.000246555,0.0030166670000000002,0.004522329,0.0037,0.0132,0.002536247,-0.0011840989999999999,0.00687,0.00533,0.0072,0.0259,0.0318,0.0032,2.12,1.8,177.3,0.78,1.33,3.33,1.24,39.78322971,6.68%
2001-06-30,1224.42,-0.025003583316080213,15.686,36.79,0.125209433,0.0349,0.0718,0.0797,0.059000000000000004,0.005042943,0.002908333,0.001688239,0.0085,0.0055,0.0015083689999999999,-0.001592206,-0.024506,-0.025183,-0.0194,0.0603,-0.0103,0.0028,0.34,1.77,177.7,0.79,1.24,2.9,1.27,42.64745855,3.47%
2001-07-31,1211.23,-0.010772447362833004,15.7027,33.9633,0.124966583,0.0351,0.0713,0.0797,0.0561,0.007915809000000001,0.002925,-0.002808989,0.0376,0.0361,0.002899595,-0.00202705,-0.009317,-0.010248,-0.0213,-0.0435,0.0557,0.003,5.47,1.53,177.4,0.84,1.27,2.74,1.3,46.24595152,7.08%
2001-08-31,1133.58,-0.06410838569057908,15.7193,31.1367,0.132164144,0.0336,0.0702,0.0785,0.0546,0.009920493,0.0028,0.0,0.0206,0.0156,0.002221486,-0.002641267,-0.063435,-0.064933,-0.0646,0.025,0.0251,0.0031,5.54,1.48,177.4,0.83,1.31,2.59,1.33,50.49780537,7.08%
2001-09-30,1040.94,-0.08172338961520131,15.735999999999999,28.31,0.148628588,0.0264,0.0717,0.0803,0.0542,0.00865385,0.0022,0.004507042,0.0081,-0.0152,0.007167587,-0.001822915,-0.080361,-0.081352,-0.0925,-0.0612,0.016,0.0028,11.54,2.2,178.1,0.86,1.34,2.4,1.51,55.59872836,5.19%
2001-10-31,1059.78,0.01809902588045409,15.7373,27.1033,0.14490139999999999,0.0216,0.0703,0.0791,0.0506,0.010751663,0.0018,-0.003365115,0.0464,0.0437,0.0032497579999999997,-0.00133474,0.019540000000000002,0.018546,0.0246,0.0763,-0.081,0.0022,-8.41,2.25,177.6,0.88,1.51,2.59,1.46,58.07403763,-6.99%
2001-11-30,1139.45,0.07517597992036085,15.7387,25.8967,0.133481367,0.0187,0.0697,0.0781,0.0553,0.011164433999999999,0.0015583329999999999,-0.001688239,-0.0471,-0.0188,0.002189351,-0.00105988,0.078787,0.07725900000000001,0.0754,-0.0041,0.0201,0.0017,-8.58,3.0,177.5,0.84,1.46,2.41,1.39,60.78002317,-6.37%
2001-12-31,1148.08,0.007573829479134542,15.74,24.69,0.131217846,0.0169,0.0677,0.0805,0.0575,0.013469917,0.001408333,-0.003945885,-0.0183,-0.009000000000000001,0.001797955,-0.001336167,0.009051,0.007849,0.0161,0.0457,0.011000000000000001,0.0015,-0.02,3.33,177.4,1.28,1.39,2.19,1.37,63.75050628,1.92%
2002-01-31,1130.2,-0.015573827607832103,15.7367,24.6933,0.132560549,0.0165,0.0655,0.0787,0.0569,0.011195974,0.001375,0.002263724,0.0138,0.0175,0.002183889,-0.002004245,-0.014324000000000002,-0.015319999999999999,-0.0144,0.0119,0.0333,0.0014,3.68,3.31,177.7,1.32,1.37,2.16,1.38,63.72840173,5.10%
2002-02-28,1106.73,-0.020766236064413413,15.7333,24.6967,0.130119086,0.0173,0.0651,0.0789,0.0563,0.01250352,0.0014416670000000002,0.003952569,0.0115,0.013000000000000001,0.002567832,-0.001820755,-0.019481000000000002,-0.020973,-0.0229,-0.011000000000000001,0.025,0.0013,6.76,3.09,178.0,1.38,1.38,2.17,1.43,63.70630314,9.69%
2002-03-31,1147.39,0.03673886133022508,15.73,24.7,0.236833402,0.0179,0.0681,0.0811,0.0604,0.013764068999999999,0.0014916670000000001,0.0056242969999999995,-0.0436,-0.0295,0.002014824,-0.00223859,0.037572,0.03669,0.0424,0.0423,0.011000000000000001,0.0013,-1.66,3.21,178.5,1.3,1.43,2.24,1.36,63.68421053,3.06%
2002-04-30,1076.92,-0.06141765223681572,15.833,25.38,0.247732313,0.0172,0.0676,0.0803,0.0575,0.015112608999999999,0.001433333,0.0055928409999999994,0.040999999999999995,0.0253,0.0023197170000000002,-0.002047518,-0.061001,-0.061826,-0.052000000000000005,0.0594,0.0392,0.0015,7.95,3.34,179.3,1.27,1.37,2.2,1.42,62.38508012,12.94%
2002-05-31,1067.14,-0.009081454518441445,15.936,26.06,0.24825561399999999,0.0173,0.0675,0.0809,0.0578,0.022287837999999997,0.0014416670000000002,0.0,0.0015,0.0113,0.004101625,-0.002141779,-0.0078,-0.009438,-0.0138,-0.0321,0.0168,0.0014,2.97,3.34,179.5,1.34,1.43,2.34,1.48,61.15374776,7.43%
2002-06-30,989.81,-0.0724647187810411,16.039,26.74,0.266572502,0.017,0.0663,0.0795,0.0566,0.027534947,0.0014166670000000001,0.000556174,0.0187,0.0073,0.003707969,-0.0026067910000000002,-0.071349,-0.072611,-0.0721,0.0427,0.0012,0.0013,6.15,3.16,179.6,1.32,1.49,2.48,1.58,59.98504114,8.08%
2002-07-31,911.62,-0.07899495862842354,15.959000000000001,27.84,0.282032195,0.0168,0.0653,0.079,0.0544,0.02845465,0.0014,0.0011117289999999999,0.0303,0.0094,0.015342791000000001,-0.002420535,-0.073987,-0.075074,-0.0818,-0.053,-0.0344,0.0015,3.34,2.8,180.0,1.37,1.57,2.75,1.77,57.32758621,-1.34%
2002-08-31,916.07,0.004881419889866345,15.879000000000001,28.94,0.284411556,0.0162,0.0637,0.0758,0.051,0.024756063,0.00135,0.0033314829999999997,0.0464,0.0452,0.009409278,-0.002908499,0.007061,0.0054009999999999996,0.005,-0.0244,0.0252,0.0014,1.76,2.45,180.5,1.21,1.76,3.2,1.74,54.87214927,3.09%
2002-09-30,815.29,-0.1100134269215236,15.799000000000001,30.04,0.324555156,0.0163,0.0615,0.07400000000000001,0.048,0.029309111000000002,0.001358333,0.00166021,0.0417,0.033,0.007366061,-0.003212615,-0.108965,-0.110421,-0.1035,0.0257,0.0132,0.0014,9.09,2.06,180.8,1.25,1.73,3.29,1.82,52.59653795,5.49%
